Date,Closing_Price,Highest_Price_Of_the_Day,Lowest_Price_Of_The_Day,Opening_Price_Of_The_Day,Volume_Sold
21-10-2015,5.136987686,5.208833598,4.960965116,4.960965116,27800
22-10-2015,4.957373142,5.133395727,4.925042393,5.10465736,21800
23-10-2015,5.115433693,5.115433693,4.993295472,4.993295472,8000
26-10-2015,5.104657173,5.108249555,4.939770772,5.054364861,10600
27-10-2015,5.039996624,5.07591976,4.978927499,5.022035056,10800
28-10-2015,5.022034645,5.064783166,4.960965867,4.993296276,13800
29-10-2015,4.964556694,5.02921818,4.921449151,5.02921818,11800
30-10-2015,5.208834171,5.208834171,4.921450148,4.943004096,19600
02-11-2015,5.154948711,5.205240673,5.154948711,5.154948711,9600
03-11-2015,5.201648712,5.208833474,5.158541166,5.201648712,4800
04-11-2015,5.295048237,5.298640618,5.194463969,5.194463969,11600
05-11-2015,5.295048237,5.323068192,5.237571512,5.295048237,9000
06-11-2015,5.158540726,5.320194439,5.154948687,5.298640496,4200
09-11-2015,5.298641205,5.388448683,5.226795291,5.388448683,8200
10-11-2015,5.195911884,5.316663232,5.154460016,5.316663232,33400
11-11-2015,5.576189041,6.127680159,5.29864101,5.29864101,66400
12-11-2015,5.725775719,5.857340515,5.576188267,5.576188267,76600
13-11-2015,5.558166504,6.109657978,5.532934989,5.785250824,48400
16-11-2015,5.702346802,5.760019029,5.597815804,5.760019029,27200
17-11-2015,5.637465954,5.767228471,5.529330351,5.70234704,54600
18-11-2015,5.493284225,5.76722762,5.417589349,5.540142991,53400
19-11-2015,5.48968029,5.587002433,5.046324778,5.406776548,33400
20-11-2015,5.633862495,5.648280556,5.518518013,5.587003713,22600
23-11-2015,5.583397388,5.682521824,5.450030285,5.633860756,70000
24-11-2015,5.586641312,5.740193966,5.500493575,5.605024565,64000
25-11-2015,5.644674301,5.67315016,5.50409834,5.587002077,54600
27-11-2015,5.655487537,5.659092137,5.630256026,5.651883281,6800
30-11-2015,5.587002277,5.659092561,5.322070358,5.587002277,94000
01-12-2015,5.5293293,5.659091792,5.370730355,5.540142755,187800
02-12-2015,5.406775475,5.522119908,5.388752821,5.475261146,25600
03-12-2015,5.406775475,5.446425038,5.352707857,5.446425038,22200
04-12-2015,5.48968029,5.48968029,5.370731234,5.406776548,16800
07-12-2015,5.659091473,5.677114126,5.478865627,5.489679082,66800
08-12-2015,5.994312763,6.066403394,5.619443272,5.619443272,67400
09-12-2015,5.853736877,6.275465491,5.788495193,6.055589684,108400
10-12-2015,5.929431915,5.975569148,5.770832943,5.788855257,35000
11-12-2015,6.066403866,6.210584451,5.830668627,5.947454797,51400
14-12-2015,6.091633797,6.214187434,5.857340321,6.163724414,89400
15-12-2015,5.994312763,6.135970873,5.947814588,6.091634908,52000
16-12-2015,6.379996777,6.524177351,5.778042277,6.012335796,146000
17-12-2015,6.607080936,6.63231245,6.343951309,6.376392023,91800
18-12-2015,6.491737366,6.902652221,6.127680945,6.689985592,232800
21-12-2015,6.585454464,6.866606424,6.434064682,6.848584109,166800
22-12-2015,6.478039265,6.765679899,6.452086556,6.578244813,37800
23-12-2015,6.365577221,6.610684497,6.340345711,6.610684497,32400
24-12-2015,6.370624542,6.621499355,6.354764439,6.354764439,18200
28-12-2015,6.657543182,6.837769047,6.307905253,6.307905253,61000
29-12-2015,6.754865646,6.848583183,6.553733368,6.769284046,72800
30-12-2015,6.816142082,6.848582793,6.715936546,6.765679061,35400
31-12-2015,6.794516087,7.191013176,6.794516087,6.834165314,133600
04-01-2016,6.895441532,7.028808979,6.322323894,6.650334925,161600
05-01-2016,7.082879066,7.205432757,6.902653133,7.036020626,198200
06-01-2016,6.50615406,7.115317734,6.362694687,7.028809393,297000
07-01-2016,6.25023365,6.434064133,5.857341172,6.434064133,94000
08-01-2016,6.257443428,6.484527758,5.947454662,6.109658246,67200
11-01-2016,6.434066296,6.718822928,6.134891258,6.138495859,162800
12-01-2016,5.997918129,6.543281914,5.792460699,6.480923628,196800
13-01-2016,5.871759892,6.091635012,5.540143879,6.070008098,90000
14-01-2016,5.997918129,6.053788409,5.507703772,5.814087616,248600
15-01-2016,6.643125057,6.654659363,5.853735628,5.853735628,111000
19-01-2016,6.235816479,6.848584874,5.933036882,6.643127438,178200
20-01-2016,6.596267223,6.762075398,6.102448675,6.217793134,63200
21-01-2016,6.369182587,6.520572352,6.217792821,6.520572352,79600
22-01-2016,6.019544601,6.765679627,6.019544601,6.434063983,182200
25-01-2016,5.828505039,6.124075375,5.605024987,6.030357834,123800
26-01-2016,6.048381329,6.181748107,5.70234725,5.934838821,79200
27-01-2016,5.770833015,6.037567247,5.761821515,6.037567247,46000
28-01-2016,5.817691803,5.974849084,5.720369996,5.792460287,54600
29-01-2016,6.102448463,6.275465145,5.767228214,5.864550355,44200
01-02-2016,5.929431915,6.163725429,5.909246017,5.990708744,89200
02-02-2016,5.8465271,5.947453836,5.788854875,5.868154699,45200
03-02-2016,5.691533566,5.83066818,5.677115508,5.788855367,52200
04-02-2016,5.695138454,5.772275048,5.594212048,5.659093137,65400
05-02-2016,6.221396446,6.221396446,5.708113301,5.76722722,120800
08-02-2016,6.163725376,6.48092263,5.835714322,6.088030147,76400
09-02-2016,6.109656811,6.23581436,6.073611502,6.127679121,60200
10-02-2016,6.51503849,6.51503849,6.125222142,6.467985738,36000
11-02-2016,6.967469215,6.967469215,6.305107234,6.587425716,110800
12-02-2016,7.206353188,7.351131618,6.94937156,7.05795521,154600
16-02-2016,7.20273447,7.257026302,7.086911713,7.238929255,151800
17-02-2016,7.220834732,7.257028839,7.108630792,7.257028839,70200
18-02-2016,7.238931179,7.517630195,6.044507811,7.130347488,132600
19-02-2016,7.166540146,7.238929719,6.699629538,7.159301741,62000
22-02-2016,7.289602757,7.399996557,7.148443833,7.184638624,89000
23-02-2016,7.307701111,7.466957097,7.063386773,7.238931072,60400
24-02-2016,7.434381962,7.434381962,7.184638666,7.430762414,70800
25-02-2016,7.542965889,7.691363914,7.057957474,7.057957474,89000
26-02-2016,7.597258568,7.698965606,7.489398366,7.600878116,41400
29-02-2016,7.865098,7.872337096,7.448859625,7.622593795,113200
01-03-2016,7.618975639,7.986351907,7.503152838,7.872338535,153400
02-03-2016,7.314938545,7.49229294,7.094151646,7.454288033,129600
03-03-2016,7.314938545,7.501341465,7.13758484,7.228071467,119200
04-03-2016,7.04709959,7.343896363,6.967471592,7.293223373,129800
07-03-2016,6.905938148,7.130345248,6.696009238,6.902318601,85200
08-03-2016,7.119489193,7.184639687,6.699631219,6.699631219,66000
09-03-2016,7.123107433,7.202735417,7.032620806,7.141204483,75800
10-03-2016,7.162920952,7.202734594,6.884222005,7.148442762,69200
11-03-2016,7.20273447,7.307699276,7.083292165,7.304079728,57200
14-03-2016,7.36199522,7.36199522,7.177402338,7.246172398,50000
15-03-2016,7.285982609,7.34751354,7.173779389,7.285982609,93000
16-03-2016,7.608116627,7.684125071,7.257028032,7.257028032,58800
17-03-2016,7.597258568,7.687745212,7.488674871,7.488674871,110200
18-03-2016,7.553824425,7.90853186,7.498808397,7.655169012,44000
21-03-2016,7.542965889,7.615355473,7.488674046,7.553824534,41600
22-03-2016,7.347515106,7.586399788,7.246170508,7.553825231,68400
23-03-2016,7.392758369,7.452479884,7.199117011,7.199117011,55800
24-03-2016,7.481434822,7.553824404,7.289602912,7.340275896,46200
28-03-2016,7.372853279,7.676887818,7.372853279,7.481436994,33600
29-03-2016,7.238931179,7.39456831,7.156045384,7.39456831,40000
30-03-2016,7.159301281,7.238929254,7.144823091,7.17377878,73600
31-03-2016,7.20273447,7.235309707,7.155681734,7.159301281,31000
01-04-2016,7.170160294,7.285259573,7.137585052,7.220833275,55800
04-04-2016,7.358373165,7.459718445,7.16654125,7.16654125,86000
05-04-2016,7.271507263,7.438002368,7.195498118,7.358374365,44600
06-04-2016,7.289602757,7.409045082,7.249789108,7.249789108,36000
07-04-2016,7.304080963,7.336656206,7.231691382,7.23531093,33000
08-04-2016,7.340273857,7.340273857,7.264626495,7.304079076,18200
11-04-2016,7.485055923,7.673268324,7.269697251,7.325799224,73600
12-04-2016,7.600877285,7.644311173,7.419904016,7.485054503,67400
13-04-2016,7.597258568,7.673267708,7.532108073,7.655169965,29400
14-04-2016,7.448857784,7.61173396,7.445238237,7.510388707,32800
15-04-2016,7.347515106,7.445240846,7.166541821,7.304081904,52000
18-04-2016,7.369232655,7.493018044,7.285984416,7.293223513,54800
19-04-2016,7.738415241,7.901291429,7.34751308,7.34751308,138800
20-04-2016,7.633452892,7.785470473,7.567940654,7.647930396,58600
21-04-2016,7.760130882,7.770988832,7.437998122,7.564679498,42400
22-04-2016,7.702222347,7.760133736,7.568301828,7.73479759,21600
25-04-2016,7.647926331,7.731174519,7.590014968,7.731174519,33000
26-04-2016,7.959206104,7.962825653,7.564684233,7.713082292,53800
27-04-2016,7.687744141,7.959204036,7.640691396,7.959204036,16800
28-04-2016,7.463338852,7.669648294,7.445241109,7.669648294,45600
29-04-2016,7.412662983,7.532105281,7.365971997,7.474193906,50600
02-05-2016,7.347515106,7.423524245,7.347515106,7.358373752,33800
03-05-2016,7.20273447,7.539344791,6.916797124,7.307699276,116800
04-05-2016,7.249789238,7.278744933,7.11224917,7.260647192,83000
05-05-2016,7.495914459,7.600879314,7.300463636,7.329419339,81800
06-05-2016,7.770990372,7.781849014,7.463336428,7.50315007,45000
09-05-2016,7.875955582,7.941106059,7.563595451,7.8325217,67200
10-05-2016,7.524865627,7.644307906,6.989184456,7.5755379,111800
11-05-2016,7.1253829,7.564817478,7.089065827,7.357811061,46200
12-05-2016,6.842111111,7.20164871,6.787635843,7.11811992,83200
13-05-2016,6.715001106,6.827583409,6.627840547,6.827583409,76400
16-05-2016,6.192036152,6.745506214,6.083085641,6.718631902,142600
17-05-2016,5.9632411,6.268303427,5.890606949,6.195669276,114800
18-05-2016,6.017715454,6.177510147,5.872447866,5.883343195,59600
19-05-2016,5.897870064,6.173878848,5.828867694,5.90150184,70000
20-05-2016,5.985030174,6.081270514,5.901501398,5.955976657,25400
23-05-2016,5.919660091,6.137561839,5.919660091,5.999557791,45600
24-05-2016,5.926923275,6.141193232,5.919659722,5.919659722,40000
25-05-2016,5.719916821,6.078001794,5.556490695,5.923291447,95400
26-05-2016,5.719916821,5.810709151,5.643651249,5.705390062,53200
27-05-2016,5.781656265,6.017716212,5.683600371,5.683600371,101200
31-05-2016,5.803446293,5.883343997,5.676337223,5.778024548,56000
01-06-2016,5.694495201,5.93781868,5.632756387,5.814341052,51600
02-06-2016,5.51291132,5.79618334,5.472962466,5.68360068,82200
03-06-2016,5.719916821,5.810709151,5.520173624,5.541963936,71000
06-06-2016,5.738075256,5.759865221,5.712653169,5.712653169,47000
07-06-2016,5.727180004,5.810708777,5.701757918,5.741706762,60200
08-06-2016,5.629124641,5.748970493,5.581912587,5.748970493,62000
09-06-2016,5.465698242,5.629124364,5.447539707,5.629124364,77000
10-06-2016,5.469330311,5.610966129,5.451171775,5.48385707,35200
13-06-2016,5.396695614,5.483856508,5.269586568,5.483856508,70000
14-06-2016,5.30953598,5.360379815,5.171531582,5.360379815,88600
15-06-2016,5.440276146,5.516541716,5.331325629,5.345852388,47800
16-06-2016,5.418486595,5.614598025,5.411223042,5.614598025,33600
17-06-2016,5.338588238,5.588448598,5.316798275,5.418485575,44000
20-06-2016,5.175161839,5.349482913,5.175161839,5.324061176,157000
21-06-2016,5.15700388,5.280481494,5.124318588,5.138845346,51200
22-06-2016,5.135214329,5.182426382,5.091634052,5.117055793,86600
23-06-2016,5.287744999,5.356747011,5.106160354,5.106160354,40800
24-06-2016,5.847025394,5.979582095,5.447539058,5.447539058,272600
27-06-2016,5.709021568,5.861552358,5.629124224,5.84339417,61400
28-06-2016,5.759865284,5.812524655,5.654546195,5.658177971,41200
29-06-2016,5.832499027,5.923291356,5.701758198,5.770760562,28600
30-06-2016,5.876079082,6.031515352,5.756233247,5.796181744,46400
01-07-2016,5.970503807,5.988661996,5.886974337,5.912033109,21800
05-07-2016,5.992292404,6.0395041,5.966870668,5.988660629,33600
06-07-2016,6.119403362,6.133929775,5.995925734,6.006821064,54000
07-07-2016,6.050400734,6.221090063,6.028610769,6.221090063,38400
08-07-2016,6.046769142,6.162983216,6.010452071,6.064928024,19400
11-07-2016,6.057663918,6.097612761,5.992293334,5.99592511,48600
12-07-2016,6.075821877,6.286460031,5.99955666,6.068558325,99000
13-07-2016,5.992292404,6.13755996,5.945080708,6.086716489,54800
14-07-2016,6.017715454,6.206563665,5.886974279,5.966871972,64200
15-07-2016,6.086718082,6.097613412,5.912396969,5.959608678,21800
18-07-2016,6.046769142,6.068559108,6.014083847,6.054032695,26800
19-07-2016,6.083086491,6.202932346,5.974135965,5.992294155,33200
20-07-2016,6.192036152,6.242880324,6.028610386,6.028610386,29200
21-07-2016,6.217458248,6.274838644,6.050400023,6.137560565,53000
22-07-2016,6.264672279,6.464415176,6.213828784,6.330042884,58800
25-07-2016,6.217458248,6.384515781,6.101970131,6.199299369,50600
26-07-2016,6.221089363,6.406305776,6.11940241,6.406305776,46600
27-07-2016,6.268301964,6.493466533,6.144824351,6.250143084,76200
28-07-2016,6.293725014,6.311883205,6.228354418,6.300988567,12800
29-07-2016,6.195668221,6.326409393,6.101244117,6.275565912,24400
01-08-2016,6.079454899,6.195668981,6.046769602,6.177510791,18800
02-08-2016,6.086718082,6.14482512,5.902228273,6.108508048,25800
03-08-2016,6.043138027,6.083086879,5.936003037,6.043138027,86000
04-08-2016,6.184773922,6.210195664,5.992293928,6.003189257,32800
05-08-2016,6.177509785,6.202931524,5.998104342,6.159350904,9000
08-08-2016,6.177509785,6.348199104,6.153903587,6.170246233,29800
09-08-2016,6.177509785,6.511988533,6.061295721,6.228353264,22800
10-08-2016,6.152087212,6.533414642,6.152087212,6.322776508,7600
11-08-2016,6.123035431,6.294451408,6.093981911,6.294451408,15200
12-08-2016,6.231985092,6.460782138,5.985029859,6.064927548,47200
15-08-2016,6.24651289,6.300988152,6.224722231,6.275566409,9000
16-08-2016,6.231985092,6.28101303,6.206563352,6.22472154,15200
17-08-2016,6.195668221,6.311882289,6.101244117,6.173878256,25400
18-08-2016,6.162982941,6.533415803,6.115771235,6.133929424,36000
19-08-2016,6.228355408,6.282104742,6.064929585,6.115773082,36000
22-08-2016,6.181141376,6.4280966,6.046768437,6.4280966,24000
23-08-2016,6.188405037,6.231984964,6.123034454,6.12666623,14600
24-08-2016,6.10850668,6.181140807,6.101243128,6.181140807,9600
25-08-2016,6.181141376,6.213826667,6.137560758,6.137560758,18800
26-08-2016,6.188405037,6.279197359,6.173877933,6.279197359,15400
29-08-2016,6.192036152,6.248690611,6.166614412,6.221089668,22600
30-08-2016,6.144824028,6.290091596,6.108506963,6.290091596,23200
31-08-2016,6.126666069,6.224721248,6.061295488,6.224721248,21000
01-09-2016,6.202933311,6.250508691,6.166616233,6.166616233,16000
02-09-2016,6.311882496,6.319146049,6.181142011,6.181142011,49800
06-09-2016,6.380884171,6.4389912,6.268301887,6.268301887,23600
07-09-2016,6.417201519,6.464413223,6.279197491,6.348199158,28800
08-09-2016,6.242879391,6.647450038,6.170245266,6.457149296,27000
09-09-2016,6.152087212,6.297354771,6.0612949,6.210194235,26400
12-09-2016,6.144824028,6.15208758,6.097612328,6.137560476,21600
13-09-2016,6.115772247,6.177511068,6.086718725,6.119404024,13800
14-09-2016,6.235617638,6.261039381,6.115771782,6.173878822,21600
15-09-2016,6.118927956,6.290316026,6.107988025,6.231971121,16200
16-09-2016,5.940246582,6.151747035,5.896487556,6.12622053,52800
19-09-2016,6.078814983,6.144453169,5.984004349,5.984004349,19000
20-09-2016,6.042349815,6.126220529,5.976711624,6.060583033,12400
21-09-2016,5.907426357,6.126219359,5.834494893,6.024116144,49200
22-09-2016,5.765210629,5.889193357,5.728744895,5.834495105,97200
23-09-2016,6.049643517,6.151747454,5.76156527,5.76156527,61000
26-09-2016,5.85272789,6.013176707,5.827202084,6.013176707,18800
27-09-2016,5.827202797,6.002237513,5.823556501,6.002237513,33600
28-09-2016,5.856375217,5.88554767,5.816263182,5.819909826,29000
29-09-2016,5.881901264,5.889194551,5.856375454,5.856375454,27000
30-09-2016,5.85272789,5.922012717,5.823555789,5.860021176,38000
03-10-2016,5.736038208,5.889193742,5.728745269,5.849082059,88400
04-10-2016,5.630288601,5.761564986,5.51359879,5.761564986,285200
05-10-2016,5.725099087,5.794383921,5.564650601,5.699573278,283200
06-10-2016,5.699573994,5.834496688,5.692280706,5.692280706,72800
07-10-2016,5.633934975,5.728745616,5.484426074,5.728745616,59200
10-10-2016,5.615702629,5.677694181,5.524538623,5.677694181,29000
11-10-2016,5.524538994,5.65216875,5.47348737,5.575590966,32000
12-10-2016,5.619349003,5.630288586,5.509952131,5.509952131,46200
13-10-2016,5.861845016,5.888464886,5.571943144,5.586529369,37800
14-10-2016,5.819908142,5.925658339,5.794382341,5.870960093,31000
17-10-2016,5.75427103,5.816262572,5.717805643,5.787090123,24800
18-10-2016,5.648520947,5.736038297,5.637581365,5.736038297,32200
19-10-2016,5.630288601,5.740779535,5.601116148,5.619349018,41400
20-10-2016,5.5792346,5.619346619,5.55006216,5.615699977,16200
21-10-2016,5.524538994,5.559181416,5.469840726,5.517246054,40200
24-10-2016,5.550064564,5.692280185,5.524538407,5.531831694,196600
25-10-2016,5.546418667,5.663108494,5.52453915,5.615703165,241600
26-10-2016,5.539123535,5.644873743,5.499011507,5.531830597,28800
27-10-2016,5.721452236,5.721452236,5.522715045,5.575589982,14200
28-10-2016,5.480779171,5.615701839,5.480779171,5.524537846,31200
31-10-2016,5.561003208,5.582882718,5.480778802,5.506304955,40800
01-11-2016,5.615702629,5.630288856,5.517245683,5.571943948,26200
02-11-2016,5.571942806,5.677693018,5.546417001,5.571942806,163800
03-11-2016,5.535478592,5.739685772,5.531831948,5.663107992,138800
04-11-2016,5.488072395,5.622995062,5.407847985,5.53183107,70800
07-11-2016,5.622995377,5.62664202,5.437020739,5.473486477,64400
08-11-2016,6.191857815,6.250202711,5.65216718,5.714158719,111400
09-11-2016,6.536056042,6.708153621,6.279739845,6.279739845,124200
10-11-2016,6.356633186,6.649565302,6.213828169,6.58731714,41200
11-11-2016,6.243121624,6.477468024,6.116794775,6.407896382,34800
14-11-2016,6.089332104,6.53495588,5.923093488,6.239460605,25400
15-11-2016,6.04172945,6.283398572,5.968496087,6.125947329,20200
16-11-2016,5.961175442,6.085671785,5.893434312,6.019761874,37600
17-11-2016,5.931880951,5.982777929,5.913572258,5.913572258,11800
18-11-2016,6.052715778,6.221151568,5.902587984,5.928219456,16000
21-11-2016,5.961175442,6.140596479,5.902589009,6.016100135,29600
22-11-2016,6.089332104,6.114964276,5.968497514,6.067362369,83800
23-11-2016,6.082009792,6.532027271,6.045393099,6.532027271,26400
25-11-2016,5.957512856,6.114964132,5.913572688,6.082009181,14200
28-11-2016,6.06003809,6.214560238,5.887940575,5.89892579,143600
29-11-2016,6.078347683,6.217490271,6.041730992,6.144257587,222600
30-11-2016,5.990468502,6.147919797,5.968498067,6.147919797,14600
01-12-2016,6.001451969,6.169888452,5.898926082,6.125948288,85400
02-12-2016,6.147918224,6.268752795,5.924557077,6.078346593,238000
